country,provider,name,gb,days,usd,perGb,source
"usa","Airalo","change-in-3days-3gb","3","3","8.5","2.833","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-plus-15days-10gb","10","15","29","2.9","https://www.airalo.com/united-states-esim"
"usa","eSIM.dog","AMBER_US_512MB_1D_91172E01C3","0.5","1","1.49","2.98","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_512MB_3D_8F57438931","0.5","3","1.49","2.98","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_512MB_7D_88E7A89F92","0.5","7","1.49","2.98","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_512MB_15D_1EA187E40D","0.5","15","1.49","2.98","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_512MB_21D_35440FC647","0.5","21","1.49","2.98","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_512MB_30D_7D53B44314","0.5","30","1.49","2.98","https://esim.dog/us"
"usa","Saily","3GB / 30d","3","30","8.99","2.997","https://saily.com/esim-united-states/"
"usa","Airalo","change-in-7days-3gb","3","7","9","3","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-plus-30days-10gb","10","30","30","3","https://www.airalo.com/united-states-esim"
"usa","eSIM.dog","YELLOW_US_4AF14D4A09","60","125","197.49","3.292","https://esim.dog/us"
"usa","Airalo","change-plus-7days-5gb","5","7","17","3.4","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-plus-15days-5gb","5","15","18","3.6","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-plus-3days-3gb","3","3","11","3.667","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-plus-30days-5gb","5","30","19","3.8","https://www.airalo.com/united-states-esim"
"usa","Saily","1GB / 7d","1","7","3.99","3.99","https://saily.com/esim-united-states/"
"usa","Airalo","change-in-3days-1gb","1","3","4","4","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-plus-7days-3gb","3","7","12","4","https://www.airalo.com/united-states-esim"
"usa","eSIM.dog","P9BAB5V03","0.49","7","1.99","4.061","https://esim.dog/us"
"usa","eSIM.dog","PINK_1766557828789449_1","0.49","1","1.99","4.061","https://esim.dog/us"
"usa","Airalo","change-plus-3days-1gb","1","3","6","6","https://www.airalo.com/united-states-esim"
"usa","eSIM.dog","BLUE_US_2E3EFB7833","1","365","7.99","7.99","https://esim.dog/us"
"usa","eSIM.dog","YELLOW_US_402F391506","0.29","3","2.49","8.586","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_100MB_1D","0.1","1","1.49","14.9","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_100MB_10D","0.1","10","1.49","14.9","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_100MB_15D","0.1","15","1.49","14.9","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_100MB_21D","0.1","21","1.49","14.9","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_102MB_30D_4242E7AC2E","0.1","30","1.49","14.9","https://esim.dog/us"
"usa","eSIM.dog","YELLOW_US_AAFB6E8FBA","0.2","30","2.99","14.95","https://esim.dog/us"
"vietnam","eSIM.dog","AMBER_VN_40GB_1D_0BBC899B01","40","1","6.13","0.153","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_1D_CA33A86AC8","50","1","7.79","0.156","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_40GB_3D_ECEF5EA03A","40","3","6.98","0.175","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_40GB_5D_80397DFD04","40","5","7.19","0.18","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_1D_52C4EA1879","30","1","5.79","0.193","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_3D_8D0CFD3172","30","3","5.79","0.193","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_5D_2B5B3ED008","30","5","5.79","0.193","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_40GB_9D_3D167EE398","40","9","7.79","0.195","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_40GB_10D_F8661E5319","40","10","7.79","0.195","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_1D_1766FF9E79","20","1","3.99","0.2","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_7D_8D08BF9B40","30","7","6.13","0.204","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_10D_A133A35C65","30","10","6.13","0.204","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_3D_DFB4180F72","50","3","10.49","0.21","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_5D_23210A6193","50","5","11.49","0.23","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_12D_5100D16AAC","30","12","6.98","0.233","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_14D_249E7B693D","30","14","6.98","0.233","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_15D_E9A91477EA","30","15","6.98","0.233","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_20D_A1A3E562B5","30","20","6.98","0.233","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_7D_F49EA4E0C6","50","7","11.99","0.24","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_3D_F930A717D0","20","3","5.02","0.251","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_1D_709AF0ADD5","15","1","3.99","0.266","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_10D_CDA6E70E41","50","10","13.31","0.266","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_5D_356E19DB90","20","5","5.46","0.273","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_12D_D6174E5EA8","50","12","14.19","0.284","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_14D_7A30F57989","50","14","14.19","0.284","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_15D_5837B4FFD5","50","15","14.19","0.284","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_7D_853AB183E1","20","7","5.94","0.297","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_20D_E1B98B719E","50","20","14.88","0.298","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_21D_D406C1B3EF","50","21","14.88","0.298","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_30D_83C09A9D7B","50","30","14.88","0.298","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_1D_CA2C1FE805","10","1","3","0.3","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_3D_988CEEFD5D","10","3","3","0.3","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_10D_396395DD60","20","10","6.13","0.306","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_12D_B78AB0C19C","20","12","6.25","0.313","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_14D_7724AD8C63","20","14","6.25","0.313","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_15D_93819F90D8","20","15","6.25","0.313","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_20D_973D9FCCA2","20","20","6.25","0.313","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_21D_736C76AF0B","20","21","6.25","0.313","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_25D_53BF7B9C3A","20","25","6.25","0.313","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_20GB_30D_3483770B36","20","30","6.25","0.313","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_5D_43FCFEF17D","10","5","3.18","0.318","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_21D_B65BEB64AB","30","21","9.75","0.325","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_30GB_30D_EA78B261E2","30","30","9.75","0.325","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_9GB_1D_3292629069","9","1","3","0.333","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_9GB_3D_30212F6462","9","3","3","0.333","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_12GB_1D_FD690AD264","12","1","3.99","0.333","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_7D_F789AEEB59","10","7","3.43","0.343","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_9GB_4D_71BC99603D","9","4","3.18","0.353","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_40GB_15D_7275EF9086","40","15","14.19","0.355","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_7GB_1D_09C808CED5","7","1","2.49","0.356","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_6GB_1D_0C75778882","6","1","2.14","0.357","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_5D_B5409E9EF6","15","5","5.46","0.364","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_5GB_1D_EC8F194F5D","5","1","1.83","0.366","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_10D_4AEB05988C","10","10","3.67","0.367","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 3GB 30Days + Free Stellar VPN","3","30","1.11","0.37","stellar feed"
"vietnam","eSIM.dog","AMBER_VN_40GB_30D_A25F7C2C73","40","30","14.88","0.372","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_8GB_1D_7EF2D5BF69","8","1","3","0.375","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_8GB_3D_3E9FA180A7","8","3","3","0.375","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_12D_04AA8635E8","10","12","3.86","0.386","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_14D_65E765334F","10","14","3.86","0.386","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_15D_17F6B386B1","10","15","3.86","0.386","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_7D_3A2DE2C582","15","7","5.89","0.393","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_10D_E94C613164","15","10","5.98","0.399","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_12D_4DD8CECA53","15","12","5.98","0.399","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_14D_BA9654CAF6","15","14","5.98","0.399","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_15D_1B34C4AA4C","15","15","5.98","0.399","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_20D_1B879B22A2","15","20","5.98","0.399","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_21D_E5605C2F88","15","21","5.98","0.399","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_15GB_30D_F6D496939B","15","30","5.98","0.399","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_5GB_3D_8CD277AFA1","5","3","2.02","0.404","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_12GB_3D","12","3","4.87","0.406","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_12GB_5D_94C7A4194D","12","5","4.87","0.406","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_12GB_15D_050916CB0D","12","15","4.87","0.406","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_12GB_30D_0321F1FB4B","12","30","4.87","0.406","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_20D_A8701327DE","10","20","4.1","0.41","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_21D_E583B230A7","10","21","4.1","0.41","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_25D_A121C0477F","10","25","4.1","0.41","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_10GB_30D_14FD00F762","10","30","4.1","0.41","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_5GB_5D_0E46C8D234","5","5","2.07","0.414","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 3GB 15Days + Free Stellar VPN","3","15","1.28","0.427","stellar feed"
"vietnam","eSIM.dog","AMBER_VN_7GB_3D_07136FFB18","7","3","3","0.429","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_9GB_15D_3E4A507EC6","9","15","3.86","0.429","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_5GB_7D_7D0518381B","5","7","2.16","0.432","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_9GB_30D_5A446C0C59","9","30","3.93","0.437","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 20GB 30Days + Free Stellar VPN","20","30","9","0.45","stellar feed"
"vietnam","Stellar","Vietnam 18GB 30Days + Free Stellar VPN","18","30","8.14","0.452","stellar feed"
"vietnam","eSIM.dog","AMBER_VN_5GB_10D_1DC28456E5","5","10","2.27","0.454","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_7GB_5D_3787213E81","7","5","3.18","0.454","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 16GB 30Days + Free Stellar VPN","16","30","7.29","0.456","stellar feed"
"vietnam","eSIM.dog","AMBER_VN_4GB_1D_991E75A445","4","1","1.83","0.458","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 15GB 30Days + Free Stellar VPN","15","30","6.88","0.459","stellar feed"
"vietnam","Stellar","Vietnam 14GB 30Days + Free Stellar VPN","14","30","6.44","0.46","stellar feed"
"vietnam","Stellar","Vietnam 12GB 30Days + Free Stellar VPN","12","30","5.6","0.467","stellar feed"
"vietnam","Stellar","Vietnam 5GB 30Days + Free Stellar VPN","5","30","2.34","0.468","stellar feed"
"vietnam","eSIM.dog","AMBER_VN_8GB_12D_0061963C3E","8","12","3.77","0.471","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_8GB_15D_3ED5EDAA21","8","15","3.77","0.471","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_8GB_20D_1094E6BF0D","8","20","3.77","0.471","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_8GB_30D_0FCA9AFB6C","8","30","3.77","0.471","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 10GB 30Days + Free Stellar VPN","10","30","4.75","0.475","stellar feed"
"vietnam","eSIM.dog","BLACK_VN_50GB_45D","50","45","24.53","0.491","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_60D_8FC8AAADE1","50","60","24.53","0.491","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_80D_68D667F09E","50","80","24.53","0.491","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_50GB_90D_DD311DE38A","50","90","24.53","0.491","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_6GB_3D","6","3","3","0.5","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_5GB_12D_8C4BDD3569","5","12","2.51","0.502","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_5GB_15D_C0C16E7552","5","15","2.51","0.502","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 9GB 30Days + Free Stellar VPN","9","30","4.53","0.503","stellar feed"
"vietnam","eSIM.dog","AMBER_VN_4GB_5D_D9EC5D55AA","4","5","2.02","0.505","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_7GB_30D_19B5957BE3","7","30","3.59","0.513","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_6GB_5D","6","5","3.18","0.53","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 8GB 30Days + Free Stellar VPN","8","30","4.35","0.544","stellar feed"
"vietnam","Stellar","Vietnam 50GB 180Days + Free Stellar VPN","50","180","28.2","0.564","stellar feed"
"vietnam","eSIM.dog","BLACK_VN_6GB_15D","6","15","3.42","0.57","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_6GB_30D_57E0ABB10A","6","30","3.42","0.57","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_5GB_20D_2C8E943336","5","20","2.87","0.574","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_5GB_25D_595329AF64","5","25","2.87","0.574","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_5GB_30D_AA362B8281","5","30","2.87","0.574","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 7GB 30Days + Free Stellar VPN","7","30","4.14","0.591","stellar feed"
"vietnam","Stellar","Vietnam 20GB 30Days (nonhkip) + Free Stellar VPN","20","30","12.2","0.61","stellar feed"
"vietnam","eSIM.dog","AMBER_VN_3GB_10D_78AF0B2E77","3","10","1.83","0.61","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_40GB_90D","40","90","24.53","0.613","https://esim.dog/vn"
"vietnam","eSIM.dog","YELLOW_VN_285B5DEC51","100","180","63.6","0.636","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_20GB_80D","20","80","12.79","0.639","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_20GB_90D","20","90","12.79","0.639","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 6GB 30Days + Free Stellar VPN","6","30","3.95","0.658","stellar feed"
"vietnam","eSIM.dog","AMBER_VN_3GB_1D_B570E8D915","3","1","1.99","0.663","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_3D_0BDCF8DE16","3","3","1.99","0.663","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_5D_66580E3727","3","5","1.99","0.663","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_7D_760568AAF6","3","7","1.99","0.663","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_15D_836458B3B3","3","15","1.99","0.663","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_20D_D6FCD611A3","3","20","1.99","0.663","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_21D_A1E5EFBF18","3","21","1.99","0.663","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_25D_5668F9EFD4","3","25","1.99","0.663","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_30D_ABEF4907F5","3","30","1.99","0.663","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_4GB_20D_C60DF4C5AD","4","20","2.87","0.718","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_4GB_30D_E03202905A","4","30","2.87","0.718","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 10GB 30Days (nonhkip) + Free Stellar VPN","10","30","7.6","0.76","stellar feed"
"vietnam","eSIM.dog","BLACK_VN_30GB_90D","30","90","24.14","0.805","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_10GB_90D","10","90","8.13","0.813","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_2GB_14D_24B1CEA544","2","14","1.63","0.815","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_2GB_15D_FFAD2AB239","2","15","1.63","0.815","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_12D_5347849959","3","12","2.49","0.83","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_3GB_14D_D8324157CB","3","14","2.49","0.83","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_2GB_30D_4C9C36B80B","2","30","1.67","0.835","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 5GB 30Days (nonhkip) + Free Stellar VPN","5","30","4.23","0.846","stellar feed"
"vietnam","Stellar","Vietnam 3GB 15Days (nonhkip) + Free Stellar VPN","3","15","2.54","0.847","stellar feed"
"vietnam","eSIM.dog","BLACK_VN_15GB_90D","15","90","12.79","0.853","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 3GB 30Days (nonhkip) + Free Stellar VPN","3","30","2.62","0.873","stellar feed"
"vietnam","Stellar","Vietnam 100MB 7Days + Free Stellar VPN","1","7","0.94","0.94","stellar feed"
"vietnam","Stellar","Vietnam 500MB 7Days + Free Stellar VPN","1","7","0.94","0.94","stellar feed"
"vietnam","eSIM.dog","PINK_VN_2C7A956C14","50","180","48.49","0.97","https://esim.dog/vn"
"vietnam","Airalo","xinchao-in-30days-50gb","50","30","49","0.98","https://www.airalo.com/vietnam-esim"
"vietnam","Stellar","Vietnam 1GB 7Days + Free Stellar VPN","1","7","1.01","1.01","stellar feed"
"vietnam","eSIM.dog","BLACK_VN_5GB_45D","5","45","5.22","1.044","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_5GB_60D","5","60","5.22","1.044","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_5GB_90D","5","90","5.22","1.044","https://esim.dog/vn"
"vietnam","Stellar","Vietnam 750MB 7Days + Free Stellar VPN","1","7","1.09","1.09","stellar feed"
"vietnam","Stellar","Vietnam 1GB 7Days (nonhkip) + Free Stellar VPN","1","7","1.11","1.11","stellar feed"
"vietnam","Airalo","xinchao-in-15days-20gb","20","15","28","1.4","https://www.airalo.com/vietnam-esim"
"vietnam","Airalo","xinchao-in-30days-20gb","20","30","29","1.45","https://www.airalo.com/vietnam-esim"
"vietnam","Saily","20GB / 30d","20","30","28.99","1.45","https://saily.com/esim-vietnam/"
"vietnam","eSIM.dog","AMBER_VN_1GB_1D_A2DB871E76","1","1","1.49","1.49","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_1GB_2D_6A66D5E1C2","1","2","1.49","1.49","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_1GB_3D_82D03DD90F","1","3","1.49","1.49","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_1GB_5D_46EDD2140B","1","5","1.49","1.49","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_1GB_6D_8EF6A03B21","1","6","1.49","1.49","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_1GB_7D_1B4A84A2DF","1","7","1.49","1.49","https://esim.dog/vn"
"vietnam","eSIM.dog","GREEN_VN_EC802E9BC8","80","365","121.49","1.519","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_3GB_90D","3","90","4.64","1.547","https://esim.dog/vn"
"vietnam","eSIM.dog","GREEN_VN_9D8CB216A4","40","180","65.99","1.65","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_1GB_25D_B24BC9DB96","1","25","1.67","1.67","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_1GB_30D_6F9D4A0E2A","1","30","1.67","1.67","https://esim.dog/vn"
"vietnam","Airalo","xinchao-in-7days-10gb","10","7","17","1.7","https://www.airalo.com/vietnam-esim"
"vietnam","Airalo","xinchao-in-15days-10gb","10","15","17.5","1.75","https://www.airalo.com/vietnam-esim"
"vietnam","Saily","10GB / 30d","10","30","17.99","1.799","https://saily.com/esim-vietnam/"
"vietnam","Airalo","xinchao-in-30days-10gb","10","30","18","1.8","https://www.airalo.com/vietnam-esim"
"vietnam","eSIM.dog","BLACK_VN_1GB_90D","1","90","1.94","1.94","https://esim.dog/vn"
"vietnam","eSIM.dog","BLACK_VN_2GB_90D","2","90","3.89","1.945","https://esim.dog/vn"
"vietnam","eSIM.dog","AMBER_VN_1GB_4D_07DE137951","1","4","1.99","1.99","https://esim.dog/vn"
"vietnam","Airalo","xinchao-in-7days-5gb","5","7","10","2","https://www.airalo.com/vietnam-esim"
"vietnam","Airalo","xinchao-in-15days-5gb","5","15","10.5","2.1","https://www.airalo.com/vietnam-esim"
"vietnam","Saily","5GB / 30d","5","30","10.99","2.198","https://saily.com/esim-vietnam/"
"vietnam","Airalo","xinchao-in-30days-5gb","5","30","11","2.2","https://www.airalo.com/vietnam-esim"
"vietnam","eSIM.dog","GREEN_VN_537B4365DD","20","365","45.49","2.275","https://esim.dog/vn"
"vietnam","eSIM.dog","GREEN_VN_4598685257","40","365","90.99","2.275","https://esim.dog/vn"
